,date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
1,2020-07-02,IBM,114.42638397216797,116.08030700683594,114.01529693603516,93.59574890136719,3919362.0,3.0,-0.9660912186632373,104.63706763130745,87.63142678397577,48.33885656642291,-59.711747075850994,4.727901538628329,96.48884709676106,95.242560450236,27.68000030517578,6.839067828402548
1,2020-07-02,INTC,59.189998626708984,59.810001373291016,58.970001220703125,52.71102523803711,15578600.0,3.0,-0.49643309215750264,57.17786074768466,50.31145581115322,49.21183485919812,-70.30794808731457,8.42366741494278,54.3613883972168,53.51226628621419,27.68000030517578,6.839067828402548
1,2020-07-02,JNJ,141.25,141.83999633789062,140.3300018310547,126.29951477050781,5152200.0,3.0,-1.4040828490868051,132.88788982982942,122.66681598071743,47.46621388138308,-77.8851764085261,12.40337639020408,128.9678975423177,130.76276372273762,27.68000030517578,6.839067828402548
1,2020-07-02,JPM,94.73999786376953,94.95999908447266,91.93000030517578,82.84414672851562,27845600.0,3.0,-1.0905787420455653,99.26208713369783,77.08810436410491,47.03268122401181,-89.96889381720752,5.941266819116907,87.77380116780598,84.53217163085938,27.68000030517578,6.839067828402548
1,2020-07-02,KO,45.290000915527344,45.43000030517578,44.79999923706055,39.69265365600586,15111900.0,3.0,-0.38750617576197044,43.58357685717857,37.91109362927162,46.828474817598234,-75.17660877087246,12.141321439276622,40.79376360575358,40.53080310821533,27.68000030517578,6.839067828402548
1,2020-07-02,MCD,187.0,187.0,182.86000061035156,167.5438232421875,2690200.0,3.0,-0.7610180530637081,183.27039937865925,161.34658670532514,48.95293150565486,-68.43722107899279,5.229390879674372,171.85430857340495,168.05836970011393,27.68000030517578,6.839067828402548
1,2020-07-02,MMM,131.78929138183594,132.84280395507812,130.81939697265625,109.90314483642578,2371429.0,3.0,0.37256075094931873,117.28169822356428,104.1538280520705,52.64226980444854,5.8296453204585,10.595327865465626,110.03378448486328,105.83193588256836,27.68000030517578,6.839067828402548
1,2020-07-02,MRK,74.97137451171875,75.67748260498047,74.63740539550781,66.51769256591797,6827825.0,3.0,-0.2260362795179418,69.43764669202908,61.67971018052951,51.01534800747877,21.211053294668446,11.401505077461335,65.80680758158366,66.32551047007243,27.68000030517578,6.839067828402548
1,2020-07-02,MSFT,205.67999267578125,208.02000427246094,205.0,198.77157592773438,29315800.0,3.0,5.114913351670111,200.45396256382992,176.76778426234193,61.85020726326775,146.853857872779,36.163398937139995,184.55773315429687,177.36525090535483,27.68000030517578,6.839067828402548
1,2020-07-02,NKE,98.77999877929688,99.66000366210938,98.0199966430664,94.31452178955078,5354900.0,3.0,0.5826724897038105,100.34662036870454,89.37474498774078,53.15547355978326,-4.159407458071012,5.737572096060982,94.73318634033203,89.36591389973958,27.68000030517578,6.839067828402548
1,2020-07-02,PG,121.0,122.56999969482422,120.52999877929688,108.83243560791016,6150900.0,3.0,0.7361713434496693,108.91911314059011,103.63999788235911,54.41334656890824,169.9715757714153,14.814465515597691,105.42618713378906,105.19167353312174,27.68000030517578,6.839067828402548
1,2020-07-02,TRV,115.04000091552734,116.0,112.18000030517578,102.83013916015625,1040300.0,3.0,1.263503447497996,114.65572683998285,97.67982613853279,51.82113298896209,7.143632471431561,3.327829751960469,103.37554346720377,96.76043078104655,27.68000030517578,6.839067828402548
1,2020-07-02,UNH,300.5,303.0799865722656,297.17999267578125,281.59326171875,1971700.0,3.0,0.7148524539466052,293.44218753450787,262.6718749654922,53.39565249145681,32.07175049861077,8.32933940874116,279.3784657796224,273.51290766398114,27.68000030517578,6.839067828402548
1,2020-07-02,V,196.0,197.9199981689453,195.0,189.82992553710938,6299300.0,3.0,1.1364947205986482,195.15454719737446,181.8286284618052,54.25162683790047,59.186428901599264,12.858677438516949,188.34072926839193,179.3438278198242,27.68000030517578,6.839067828402548
1,2020-07-02,VZ,55.04999923706055,55.40999984741211,54.7400016784668,43.130577087402344,15814500.0,3.0,-0.37170456938793706,46.312866839611615,41.75412000731221,47.35314506770652,-49.14072762806023,6.786684716027589,43.96710739135742,44.29595864613851,27.68000030517578,6.839067828402548
1,2020-07-02,WBA,41.310001373291016,42.33000183105469,41.2599983215332,33.551307678222656,7901100.0,3.0,-0.15466696259243662,36.832018492041605,31.41987970131778,48.348757627014784,-42.20510404171423,9.849031633445225,34.04389470418294,33.77006317774455,27.68000030517578,6.839067828402548
1,2020-07-02,WMT,40.029998779296875,40.293331146240234,39.619998931884766,37.27448654174805,17695800.0,3.0,-0.26388609167408106,38.241539394391936,36.69390524672134,47.39458448248264,-55.55102199550373,3.268328337756795,37.87013969421387,38.57222983042399,27.68000030517578,6.839067828402548
2,2020-07-06,AAPL,92.5,93.94499969482422,92.46749877929688,91.1713638305664,118655600.0,0.0,2.9909393776149926,91.81877226810194,80.9807714941051,65.0352542727399,124.26962839639695,39.04335068315469,83.72702178955078,77.62857398986816,27.940000534057617,21.870018254062977
2,2020-07-06,AMGN,260.0299987792969,264.9700012207031,253.89999389648438,224.8125,3460400.0,0.0,5.599651121544952,224.9862109228332,184.16290406740114,61.23770272897552,260.41845364953866,54.64456332772095,202.0546127319336,202.55335947672526,27.940000534057617,21.870018254062977
2,2020-07-06,AXP,96.51000213623047,97.9000015258789,95.83999633789062,91.62938690185547,4059600.0,0.0,-0.5192473947336254,105.40865471261868,84.31195838552584,50.023344782990876,-49.18653093495901,0.05984497942256067,94.58038635253907,88.07209701538086,27.940000534057617,21.870018254062977
2,2020-07-06,BA,184.52000427246094,189.36000061035156,181.60000610351562,187.91000366210938,49471700.0,0.0,4.875746186041766,219.06925866541465,160.48374426427287,52.42592942886844,26.1590556108504,17.291854415343288,179.6856679280599,156.9520009358724,27.940000534057617,21.870018254062977
2,2020-07-06,CAT,130.1300048828125,130.5,128.1699981689453,118.28411865234375,2491900.0,0.0,1.450352147113719,123.7501380475995,108.57861561450986,54.780573098733406,60.645653851608344,17.225170082303492,114.85615056355795,108.66945317586263,27.940000534057617,21.870018254062977
2,2020-07-06,CRM,194.44000244140625,199.4499969482422,193.83999633789062,197.15516662597656,5794200.0,0.0,4.978740437815958,197.3429665903376,170.2080298085882,60.33516173040587,176.27731353841594,39.21973609448183,180.94161885579427,172.02333424886066,27.940000534057617,21.870018254062977
2,2020-07-06,CSCO,46.06999969482422,46.4900016784668,45.869998931884766,41.02290725708008,16152900.0,0.0,0.28236037556184357,42.24470341918123,38.42551562073576,54.61328732091929,23.366344157441155,9.64722199630534,40.44989852905273,38.88030446370443,27.940000534057617,21.870018254062977
2,2020-07-06,CVX,89.5,90.25,87.81999969482422,73.53998565673828,6747500.0,0.0,-0.9675432985175831,83.52057818972783,68.52626018917842,48.5431057619352,-78.90719961905693,10.44439914816379,76.74827321370442,74.78929824829102,27.940000534057617,21.870018254062977
2,2020-07-06,DIS,113.83000183105469,114.52999877929688,112.9000015258789,113.53448486328125,11933400.0,0.0,-0.8646370361254867,124.03534010539991,105.65892106403368,50.256605258812556,-60.60897674769529,2.5133341962596556,116.34299774169922,110.90935592651367,27.940000534057617,21.870018254062977
2,2020-07-06,GS,201.33999633789062,207.7899932861328,201.1300048828125,187.77491760253906,3567700.0,0.0,0.8999701632283745,198.94306829171254,169.7816509465687,53.95263454264607,21.388429440294082,15.526200656370568,184.05860392252603,172.76397476196288,27.940000534057617,21.870018254062977
2,2020-07-06,HD,250.27000427246094,251.5,247.0399932861328,226.58074951171875,3133800.0,0.0,2.0878303940797878,233.99820467831643,216.59742520449606,56.05973825620296,26.55500543091439,9.89823915865639,224.95215352376303,211.86852213541667,27.940000534057617,21.870018254062977
2,2020-07-06,HON,147.25,148.3000030517578,146.1300048828125,135.1162109375,2336700.0,0.0,0.005570589892329281,145.5173306479544,123.73945264672335,51.59887569825858,-6.2934862298966845,2.4035449508432163,135.37470118204752,129.3970406850179,27.940000534057617,21.870018254062977
2,2020-07-06,IBM,115.91778564453125,116.49139404296875,114.20649719238281,93.97888946533203,4231488.0,0.0,-0.9058704160196385,103.52375026041247,87.81660542196059,48.701351852797835,-53.77969137951505,2.9609025096148103,96.51673634847005,95.27486228942871,27.940000534057617,21.870018254062977
2,2020-07-06,INTC,58.720001220703125,59.619998931884766,58.599998474121094,53.0765266418457,20536700.0,0.0,-0.4476882358446872,56.52125289898024,50.54017173786059,49.856930896335356,-68.85298968162792,11.564145038619026,54.28888448079427,53.52550875345866,27.940000534057617,21.870018254062977
2,2020-07-06,JNJ,142.1699981689453,143.77000427246094,141.8800048828125,128.10035705566406,6156400.0,0.0,-1.1745068301924846,132.3039948311643,122.86367484657008,49.63688955021931,-28.090807450623494,1.7733699431135126,128.88666636149088,130.77331047058107,27.940000534057617,21.870018254062977
2,2020-07-06,JPM,94.43000030517578,95.19999694824219,93.4800033569336,84.93624114990234,18625300.0,0.0,-0.9976422526518007,97.53794254251142,77.45715099386553,48.62100847811881,-73.18474120384951,5.033875157056476,87.94367955525716,84.55616289774576,27.940000534057617,21.870018254062977
2,2020-07-06,KO,45.13999938964844,45.27000045776367,44.61000061035156,40.002193450927734,15146000.0,0.0,-0.3534082396738256,43.23676272552077,37.955610168766334,47.67314033418499,-74.8102525254772,14.158309681683425,40.80752131144206,40.49897181193034,27.940000534057617,21.870018254062977
2,2020-07-06,MCD,186.0,188.72000122070312,184.13999938964844,172.0902862548828,3171500.0,0.0,-0.4617203561642498,182.2607728525221,161.56560196437243,52.02328294356603,-25.371618272962035,0.374054910792976,171.99568786621094,168.24378153483073,27.940000534057617,21.870018254062977
2,2020-07-06,MMM,132.83444213867188,133.74581909179688,131.31271362304688,110.64496612548828,2511002.0,0.0,0.4527760812048598,116.21442034191591,104.56955106311338,53.291686017070425,16.50497849846362,13.744003437311248,110.320485941569,105.95526224772135,27.940000534057617,21.870018254062977
2,2020-07-06,MRK,75.61068725585938,76.35496520996094,75.28626251220703,67.19317626953125,8058282.0,0.0,-0.05482857030483501,69.10827942700743,61.83756789354923,52.07365509917072,42.56329152671573,15.972988125336451,65.90907758076986,66.30586083730061,27.940000534057617,21.870018254062977
2,2020-07-06,MSFT,208.8300018310547,211.1300048828125,208.08999633789062,203.05038452148438,31897600.0,0.0,5.5930620402067746,202.57183832175454,176.91459203713217,63.68300389544654,163.5671550237442,41.62509357926554,185.43373158772786,178.10454254150392,27.940000534057617,21.870018254062977
2,2020-07-06,NKE,99.62000274658203,100.02999877929688,99.04000091552734,95.77096557617188,4995000.0,0.0,0.6786028108533202,99.97591645768313,89.48098890730711,54.33698738652865,20.283724802416778,4.01203861675744,94.92241439819335,89.6032615661621,27.940000534057617,21.870018254062977
2,2020-07-06,PG,121.7699966430664,122.41000366210938,120.87999725341797,109.5076904296875,6023300.0,0.0,0.9105990708066969,109.43714724935036,103.41907452188987,55.16560083560156,177.00479346109603,14.814465515597696,105.72659835815429,105.30110193888346,27.940000534057617,21.870018254062977
2,2020-07-06,TRV,115.26000213623047,116.37999725341797,113.33000183105469,104.75945281982422,1329600.0,0.0,1.2366984776144818,113.63541826620593,97.88047757729993,53.20659500948582,18.331453987962654,4.658839687478572,103.86499252319337,96.91780713399251,27.940000534057617,21.870018254062977
2,2020-07-06,UNH,303.0,303.489990234375,299.3299865722656,285.88897705078125,2395000.0,0.0,1.3175771557314988,291.8719635154998,263.51487425305487,54.762204151612536,50.84732871840294,8.954735394785713,279.9175720214844,274.0814023335775,27.940000534057617,21.870018254062977
2,2020-07-06,V,198.72999572753906,199.17999267578125,195.67999267578125,191.85751342773438,7292200.0,0.0,1.3809603415560616,194.81584728743408,181.98785144303466,55.27314756299211,91.96594670514912,15.940070067704426,188.57162577311198,179.717537689209,27.940000534057617,21.870018254062977
2,2020-07-06,VZ,55.349998474121094,55.43000030517578,54.90999984741211,43.48481750488281,11231100.0,0.0,-0.3323239324047762,46.12462740232622,41.745560357073195,48.52897646010716,-40.997712430964754,6.478968340136715,44.00043207804362,44.270440355936685,27.940000534057617,21.870018254062977
2,2020-07-06,WBA,42.650001525878906,43.810001373291016,42.630001068115234,34.494388580322266,8235600.0,0.0,-0.07421402822496503,36.56312910877982,31.513739711410608,50.2974548324621,27.149513471814558,3.802944983370678,34.13473968505859,33.77742935816447,27.940000534057617,21.870018254062977
2,2020-07-06,WMT,39.93333435058594,39.956668853759766,39.40666580200195,37.17442321777344,21695100.0,0.0,-0.26518405318739724,38.166128670379365,36.68582979519681,46.95900457844124,-75.54887095970831,1.5395482677095638,37.80656153361003,38.55963719685872,27.940000534057617,21.870018254062977
3,2020-07-07,AAPL,93.85250091552734,94.65499877929688,93.05750274658203,90.88847351074219,112424400.0,1.0,3.0076707870237698,92.0948705716887,81.6613809541902,64.55876852769038,121.49155255171756,41.88796671104696,84.16436462402343,78.05707028706868,29.43000030517578,61.11902023622938
3,2020-07-07,AMGN,253.60000610351562,258.9100036621094,252.08999633789062,222.0928497314453,2365900.0,1.0,5.994820733330073,227.36841115084854,184.18455363186632,59.6845221547305,194.54395849640358,49.56951934479216,202.8360117594401,203.08570200602213,29.43000030517578,61.11902023622938
3,2020-07-07,AXP,95.44000244140625,95.5199966430664,92.62999725341797,88.24238586425781,5564200.0,1.0,-0.7548576035184453,103.05714802170125,84.75207744216594,47.95160465983609,-100.01477379129425,10.337525313576265,94.70952555338542,88.05024897257486,29.43000030517578,61.11902023622938
3,2020-07-07,BA,185.07000732421875,185.07000732421875,178.64999389648438,178.8800048828125,37105300.0,1.0,4.129125183664854,209.68718824788343,164.70381517008533,50.52107769557949,-0.642133025955709,13.603356297224368,181.06400146484376,157.4026677449544,29.43000030517578,61.11902023622938
3,2020-07-07,CAT,127.73999786376953,128.75,126.80000305175781,116.24616241455078,2018100.0,1.0,1.4005254540230538,121.74837734635379,109.61896731917356,53.27407411448338,26.26706926309565,12.113968444594622,115.30486729939778,108.71983006795247,29.43000030517578,61.11902023622938
3,2020-07-07,CRM,197.66000366210938,200.22000122070312,196.2100067138672,195.81900024414062,5431500.0,1.0,5.249431319522472,198.83248105302584,170.6958499406265,59.578089371625815,162.48950755354394,40.293304581317344,181.5575205485026,172.71850916544597,29.43000030517578,61.11902023622938
3,2020-07-07,CSCO,46.119998931884766,46.290000915527344,45.560001373291016,40.32475662231445,17102800.0,1.0,0.2568164696818016,41.93715018621462,38.545380026187715,52.738966530281324,-16.958425627989953,5.537132795139963,40.481740442911786,38.95029646555583,29.43000030517578,61.11902023622938
3,2020-07-07,CVX,87.81999969482422,88.08000183105469,86.1500015258789,71.66349029541016,5898000.0,1.0,-1.0986555730824676,81.51190540751546,69.12922923603924,46.923641900063885,-117.15658601270735,16.957898976959193,76.63839670817057,74.83385531107585,29.43000030517578,61.11902023622938
3,2020-07-07,DIS,113.62999725341797,115.08000183105469,112.61000061035156,112.7407455444336,10836500.0,1.0,-0.8011573118718616,121.6459120988069,106.69403159626147,49.69465650991425,-59.936141684653805,0.40489232543391124,116.19780985514323,111.06033185323079,29.43000030517578,61.11902023622938
3,2020-07-07,GS,205.5,205.7100067138672,199.19000244140625,180.530517578125,2853500.0,1.0,0.742786819160699,196.06137382834066,170.72094276101478,51.30792800919843,-29.765231276556822,11.870785994096662,184.67883860270183,173.00914764404297,29.43000030517578,61.11902023622938
3,2020-07-07,HD,247.3699951171875,250.77999877929688,247.07000732421875,224.58326721191406,2927800.0,1.0,1.903013315044916,232.75049687361536,216.98984278702915,54.946142208075244,3.8140675746868844,9.898239158656395,225.1611567179362,212.5800013224284,29.43000030517578,61.11902023622938
3,2020-07-07,HON,146.0,146.10000610351562,144.25999450683594,133.05117797851562,2622000.0,1.0,0.01844902949602556,142.14227721761864,125.46708176065283,50.37587730440286,-43.8709664830269,3.0832584788164734,135.55183385213215,129.43665453592936,29.43000030517578,61.11902023622938
3,2020-07-07,IBM,113.76673126220703,114.25430297851562,112.17017364501953,91.93807220458984,4474893.0,1.0,-1.0111658032267883,101.2355018937171,88.68410565022822,46.88845331805733,-95.17304244080752,10.91944469996417,96.49562454223633,95.24473101298014,29.43000030517578,61.11902023622938
3,2020-07-07,INTC,59.06999969482422,59.56999969482422,58.13999938964844,51.98005676269531,15996500.0,1.0,-0.49186364378432046,55.94063252295188,50.642980300534454,47.96620688104869,-86.29379726728463,15.41894010649898,54.17151145935058,53.54766057332357,29.43000030517578,61.11902023622938
3,2020-07-07,JNJ,141.38999938964844,143.97000122070312,141.22999572753906,127.98384094238281,5622600.0,1.0,-0.990549618383838,131.76273773474605,123.05372192101566,49.4999922341485,-31.12494345009682,5.007572616358886,128.84127146402994,130.81201871236166,29.43000030517578,61.11902023622938
